person_age,person_income,person_emp_length,loan_grade,loan_amnt,loan_int_rate,loan_status,loan_percent_income,cb_person_default_on_file,cb_person_cred_hist_length,home_ownership_MORTGAGE,home_ownership_OWN,home_ownership_RENT,loan_intent_DEBTCONSOLIDATION,loan_intent_EDUCATION,loan_intent_MEDICAL,loan_intent_PERSONAL,loan_intent_VENTURE
47,10.691944912900398,3.0,2,8.294049640102028,11.14,0,0.09,0,16,0,1,0,0,0,0,0,0
43,10.691944912900398,18.0,1,8.987196820661973,9.32,0,0.18,0,15,0,1,0,0,0,1,0,0
39,10.691944912900398,14.0,1,7.824046010856292,7.68,0,0.06,0,15,1,0,0,0,0,0,1,0
38,10.691944912900398,2.0,2,8.85366542803745,9.76,0,0.16,0,12,0,1,0,0,0,0,0,1
43,11.350406535472453,14.0,2,9.104979856318357,11.89,0,0.11,0,11,0,0,1,0,1,0,0,0
47,11.362102575235644,0.0,3,9.104979856318357,12.87,1,0.1,0,13,0,0,1,0,0,0,0,0
40,11.589886506106357,10.0,2,9.104979856318357,11.86,1,0.08,0,12,0,0,1,0,0,0,0,0
37,11.79810440720389,3.0,3,9.104979856318357,13.85,0,0.07,1,12,0,0,1,0,0,1,0,0
47,12.404923504275338,10.0,3,9.104979856318357,13.61,0,0.04,0,11,0,0,1,0,0,0,0,0
41,10.308952660644293,3.0,1,9.090993614343617,5.42,0,0.3,0,15,0,0,1,0,0,1,0,0
42,10.38591370178042,1.0,4,9.090993614343617,16.29,1,0.27,0,16,0,0,1,1,0,0,0,0
41,10.550590794594667,4.0,5,9.090993614343617,19.03,0,0.23,0,11,0,0,1,0,0,1,0,0
46,10.709561551951284,14.0,4,8.699514748210191,13.67,0,0.13,1,12,1,0,0,0,0,0,1,0
48,10.367976001093753,18.0,4,9.082507000466299,15.62,1,0.28,0,11,0,0,1,0,0,1,0,0
45,10.714417768752456,20.0,1,9.656627474604603,8.9,0,0.35,0,13,1,0,0,0,0,0,1,0
47,10.714417768752456,10.0,1,9.323669057283185,6.62,0,0.25,0,12,0,1,0,0,0,1,0,0
48,10.819778284410283,1.0,2,8.517193191416238,11.49,0,0.1,0,12,0,0,1,0,0,0,0,0
36,10.691944912900398,2.0,3,8.517193191416238,13.22,1,0.11,1,13,0,0,1,0,0,1,0,0
37,10.714417768752456,5.0,1,9.287301413112312,6.03,0,0.24,0,14,0,1,0,0,0,0,0,1
38,10.691944912900398,0.0,4,8.517193191416238,15.65,1,0.11,0,14,0,0,1,0,0,0,1,0
37,10.819778284410283,0.0,2,8.517193191416238,11.89,0,0.1,0,12,0,0,1,1,0,0,0,0
40,10.714417768752456,5.0,1,8.1886891244442,6.62,0,0.08,0,13,1,0,0,0,0,0,0,0
45,10.714417768752456,14.0,1,9.546812608597396,6.62,0,0.31,0,12,1,0,0,0,0,0,0,0
39,10.085809109330082,1.0,1,9.047821442478408,7.49,1,0.35,0,12,0,0,1,0,0,1,0,0
39,10.714417768752456,2.0,1,8.006367567650246,7.9,0,0.07,0,15,1,0,0,0,0,0,1,0
36,10.165851817003619,4.789686296787225,2,9.047821442478408,10.62,1,0.33,0,14,0,0,1,1,0,0,0,0
37,10.203592144986466,2.0,1,9.047821442478408,8.49,1,0.31,0,17,0,0,1,0,0,0,0,0
39,10.714417768752456,4.0,1,9.062420241899561,11.011694892245036,0,0.19,0,13,1,0,0,0,0,0,0,1
37,10.668955394675699,2.0,2,9.047821442478408,8.88,0,0.2,0,11,0,0,1,0,0,1,0,0
38,11.078705881063264,5.0,1,9.047821442478408,7.51,0,0.13,0,13,0,0,1,1,0,0,0,0
42,11.127262984158243,3.0,2,9.047821442478408,10.37,0,0.13,0,12,0,0,1,0,0,1,0,0
39,10.308952660644293,7.0,1,9.041921720351219,5.99,0,0.28,0,16,0,0,1,0,0,0,0,1
42,14.528354477861527,0.0,3,9.041921720351219,12.29,0,0.0,1,15,0,0,1,0,0,0,0,1
43,10.736396675471232,3.0,2,8.517193191416238,10.38,1,0.11,0,14,0,0,1,0,1,0,0,0
41,10.858998997563564,2.0,1,8.517193191416238,7.88,0,0.1,0,13,0,0,1,1,0,0,0,0
39,10.864235264358811,3.0,2,8.517193191416238,11.011694892245036,0,0.1,0,17,0,0,1,0,1,0,0,0
36,10.87804719253426,5.0,2,8.517193191416238,10.74,0,0.09,0,12,0,0,1,0,0,1,0,0
46,10.714417768752456,7.0,1,9.413281215972873,6.54,0,0.27,0,16,1,0,0,0,0,1,0,0
43,10.714417768752456,3.0,1,8.648221453822641,6.91,0,0.13,0,11,1,0,0,0,0,1,0,0
50,10.915015734297125,0.0,3,8.517193191416238,13.47,0,0.09,0,14,0,0,1,1,0,0,0,0
36,10.714417768752456,2.0,1,8.85366542803745,7.14,0,0.16,0,14,1,0,0,0,1,0,0,0
43,10.714417768752456,4.789686296787225,2,7.600902459542082,11.49,0,0.04,0,17,0,1,0,0,0,1,0,0
38,10.714417768752456,6.0,1,8.760139370026627,7.51,0,0.14,0,16,1,0,0,1,0,0,0,0
36,10.968198289528557,18.0,1,8.517193191416238,6.62,0,0.09,0,16,0,0,1,0,0,0,0,1
39,10.714417768752456,3.0,3,9.392661928770137,14.72,0,0.27,0,15,1,0,0,1,0,0,0,0
41,10.861035384258484,4.0,3,8.517193191416238,12.84,1,0.1,0,17,0,0,1,1,0,0,0,0
40,10.976782033219948,3.0,1,8.517193191416238,7.49,0,0.09,0,11,0,0,1,0,1,0,0,0
38,11.002099841204238,3.0,3,8.517193191416238,14.79,0,0.08,1,17,0,0,1,0,1,0,0,0
36,10.714417768752456,21.0,2,7.600902459542082,9.88,0,0.04,0,12,1,0,0,0,0,0,0,0
41,11.002099841204238,6.0,1,8.517193191416238,5.42,0,0.08,0,17,0,0,1,0,0,0,1,0
37,11.002099841204238,17.0,1,8.517193191416238,6.17,0,0.08,0,13,0,0,1,0,0,0,0,1
40,11.002099841204238,3.0,4,8.517193191416238,15.31,0,0.08,1,16,0,0,1,0,1,0,0,0
37,11.05089000537367,6.0,2,8.517193191416238,10.2,0,0.08,0,16,0,0,1,0,0,0,0,0
38,11.06663836234181,4.0,1,8.517193191416238,7.88,0,0.08,0,16,0,0,1,1,0,0,0,0
40,11.082142548877775,1.0,2,8.517193191416238,9.63,0,0.08,0,16,0,0,1,1,0,0,0,0
43,11.082142548877775,2.0,2,8.517193191416238,9.62,0,0.08,0,16,0,0,1,0,0,1,0,0
37,10.985292722887856,0.0,4,8.517193191416238,14.84,1,0.08,1,14,0,0,1,0,0,0,1,0
44,11.082142548877775,2.0,1,8.517193191416238,8.0,0,0.08,0,15,0,0,1,0,0,0,0,1
39,11.127262984158243,1.0,3,8.517193191416238,13.49,0,0.07,1,11,0,0,1,0,1,0,0,0
36,10.714417768752456,4.0,4,8.987196820661973,14.74,0,0.18,1,13,0,1,0,1,0,0,0,0
38,11.156250521031495,2.0,2,8.517193191416238,12.42,0,0.07,0,11,0,0,1,0,0,1,0,0
37,10.714417768752456,11.0,2,9.392661928770137,12.21,0,0.27,0,12,0,1,0,0,1,0,0,0
44,10.904119432844034,3.0,3,8.517193191416238,12.61,1,0.08,1,14,0,0,1,0,0,1,0,0
43,11.170646401315228,8.0,2,8.517193191416238,11.14,0,0.07,0,14,0,0,1,0,0,0,0,1
50,11.225243392518447,4.0,3,8.517193191416238,13.23,0,0.07,0,15,0,0,1,0,0,0,0,1
42,10.714417768752456,0.0,1,8.517193191416238,7.43,0,0.11,0,12,0,1,0,0,0,0,0,1
40,11.238488619268468,1.0,3,8.517193191416238,13.72,0,0.07,1,15,0,0,1,0,0,0,1,0
36,10.722033142490407,11.0,1,9.726153537253213,7.88,0,0.37,0,13,1,0,0,0,1,0,0,0
37,11.33857207782545,4.0,2,8.517193191416238,10.0,0,0.06,0,16,0,0,1,0,0,0,0,0
50,10.727662995502477,4.789686296787225,1,8.517193191416238,7.9,0,0.11,0,16,1,0,0,0,0,0,1,0
40,10.727662995502477,20.0,1,8.85366542803745,6.62,0,0.15,0,17,1,0,0,0,0,0,0,0
36,10.727662995502477,6.0,3,9.210340371976184,13.49,0,0.22,0,16,1,0,0,0,0,1,0,0
36,11.37366339763672,5.0,3,8.517193191416238,13.98,0,0.06,0,14,0,0,1,0,0,1,0,0
38,11.407564949312402,2.0,1,8.517193191416238,8.49,0,0.06,0,15,0,0,1,0,0,1,0,0
36,10.727662995502477,8.0,1,9.798127036878302,6.91,0,0.39,0,11,1,0,0,0,0,1,0,0
41,11.407564949312402,0.0,3,8.517193191416238,14.26,0,0.06,1,13,0,0,1,0,0,0,0,1
36,10.586584397242571,17.0,4,7.495541943884256,14.09,1,0.05,1,17,1,0,0,0,1,0,0,0
38,11.451050061252142,3.0,4,8.517193191416238,15.33,0,0.05,1,16,0,0,1,0,0,0,1,0
38,11.461632170582678,9.0,3,8.517193191416238,13.48,0,0.05,1,16,0,0,1,0,0,1,0,0
44,11.49272275765271,19.0,3,8.517193191416238,15.96,0,0.05,1,13,0,0,1,0,0,0,0,0
43,11.500447943459116,8.0,4,8.517193191416238,14.84,0,0.05,0,14,0,0,1,0,0,0,0,1
42,10.731165626053679,4.0,1,9.169518377455928,7.51,0,0.21,0,17,1,0,0,1,0,0,0,0
36,11.512925464970229,14.0,1,8.517193191416238,7.66,0,0.05,0,11,0,0,1,1,0,0,0,0
37,10.736309715168556,11.0,2,8.699514748210191,9.25,0,0.13,0,16,1,0,0,0,0,0,0,1
43,10.736309715168556,2.0,1,8.748304912379623,7.51,0,0.14,0,14,1,0,0,0,1,0,0,0
38,11.589886506106357,3.0,4,8.517193191416238,15.21,1,0.05,1,17,0,0,1,0,0,0,1,0
40,10.736396675471232,5.0,1,9.210340371976184,7.9,0,0.22,0,14,1,0,0,0,0,0,0,0
41,10.736396675471232,3.0,2,8.948975607841776,11.71,0,0.17,0,17,1,0,0,0,0,0,0,1
38,10.165851817003619,0.0,3,8.556413904569519,13.43,0,0.2,0,15,0,0,1,0,0,0,0,1
36,10.736396675471232,3.0,1,8.987196820661973,5.42,0,0.17,0,15,1,0,0,0,0,0,0,1
39,10.596634733096073,2.0,1,8.556413904569519,6.62,0,0.13,0,17,0,0,1,0,1,0,0,0
50,10.736396675471232,8.0,4,9.0595174822416,14.09,0,0.19,0,12,1,0,0,0,1,0,0,0
37,10.736396675471232,9.0,2,8.517193191416238,10.75,0,0.11,0,14,1,0,0,0,1,0,0,0
41,10.060491301345794,2.0,2,8.589513852995864,11.011694892245036,0,0.23,0,16,0,0,1,0,0,0,0,1
38,10.260602399703245,4.0,3,8.594154232552366,13.47,0,0.19,0,11,0,0,1,0,1,0,0,0
40,10.268130666124037,4.0,2,8.594154232552366,10.37,0,0.19,0,15,0,0,1,1,0,0,0,0
38,10.739652239930999,6.0,1,8.779557455883728,6.03,0,0.14,0,15,1,0,0,0,0,0,0,1
40,10.448714603019452,2.0,4,8.594154232552366,12.61,1,0.16,0,13,0,0,1,0,0,0,1,0
37,10.896739325546411,15.0,3,8.594154232552366,13.99,1,0.1,1,17,0,0,1,0,0,1,0,0
36,9.574983485564092,0.0,5,8.612503371220562,17.56,1,0.38,0,11,0,0,1,0,1,0,0,0
37,10.613491850162497,6.0,4,8.987196820661973,15.21,1,0.2,0,13,1,0,0,1,0,0,0,0
41,9.95227771670556,1.0,1,8.612503371220562,5.79,0,0.26,0,14,0,0,1,0,0,1,0,0
37,10.757817770687463,2.0,3,9.528794103094718,13.98,0,0.29,0,13,1,0,0,0,1,0,0,0
37,10.203592144986466,4.0,2,8.612503371220562,11.011694892245036,0,0.2,0,12,0,0,1,0,0,1,0,0
41,10.757902880692196,19.0,1,8.881836305004146,7.51,0,0.15,0,16,1,0,0,1,0,0,0,0
37,10.268130666124037,0.0,1,8.612503371220562,6.03,0,0.19,0,15,0,0,1,0,1,0,0,0
36,10.308952660644293,0.0,1,8.612503371220562,8.9,0,0.18,0,11,0,0,1,0,1,0,0,0
47,10.757902880692196,9.0,1,8.922658299524402,6.62,0,0.16,0,12,1,0,0,0,0,0,1,0
40,10.308952660644293,4.0,4,8.612503371220562,14.74,0,0.18,0,12,0,0,1,0,0,1,0,0
36,10.34161344288384,2.0,3,8.612503371220562,12.53,0,0.18,1,15,0,0,1,0,0,0,1,0
38,10.757902880692196,5.0,1,9.305650551780507,8.9,0,0.23,0,16,1,0,0,1,0,0,0,0
36,10.4341158035983,5.0,3,8.612503371220562,12.29,0,0.16,0,17,0,0,1,0,0,1,0,0
43,10.778956289890028,1.0,3,8.612503371220562,12.61,0,0.11,0,17,0,0,1,0,0,1,0,0
39,10.819778284410283,5.0,1,8.612503371220562,6.54,0,0.11,0,13,0,0,1,0,0,0,1,0
41,10.757902880692196,5.0,2,8.922658299524402,11.12,0,0.16,0,13,1,0,0,0,1,0,0,0
36,10.819778284410283,2.0,1,8.612503371220562,8.32,0,0.11,0,16,0,0,1,1,0,0,0,0
46,10.757902880692196,5.0,1,8.699514748210191,7.14,0,0.13,0,15,1,0,0,0,0,0,1,0
43,10.757902880692196,2.0,1,9.210340371976184,7.88,0,0.21,0,16,0,1,0,0,0,0,0,1
37,10.757902880692196,4.0,1,8.85366542803745,11.011694892245036,0,0.15,0,11,1,0,0,0,0,0,1,0
36,10.757902880692196,0.0,1,8.612503371220562,7.14,0,0.12,0,16,1,0,0,0,1,0,0,0
41,10.757902880692196,2.0,1,9.546812608597396,7.88,0,0.3,0,12,0,1,0,0,0,0,1,0
37,10.896739325546411,2.0,3,8.612503371220562,13.23,1,0.1,1,12,0,0,1,0,0,0,0,1
46,11.003265827844206,2.0,3,8.612503371220562,14.22,0,0.09,1,17,0,0,1,0,0,0,1,0
44,11.05089000537367,4.0,1,8.612503371220562,7.51,0,0.09,0,13,0,0,1,0,0,1,0,0
37,11.284769371832475,5.0,1,8.612503371220562,7.88,0,0.07,0,11,0,0,1,0,1,0,0,0
38,12.043553716032399,0.0,1,8.612503371220562,11.011694892245036,0,0.03,0,13,0,0,1,0,0,0,0,1
39,10.76787427725986,5.0,1,8.517193191416238,7.51,0,0.11,0,14,1,0,0,1,0,0,0,0
36,10.768484990022733,8.0,1,7.90100705199242,5.79,0,0.06,0,14,1,0,0,1,0,0,0,0
38,10.308952660644293,0.0,2,8.630521876723241,9.99,1,0.19,0,15,0,0,1,0,1,0,0,0
38,10.46310334047155,0.0,2,8.630521876723241,11.11,0,0.16,0,11,0,0,1,0,0,0,1,0
40,10.545446696326641,2.0,2,8.630521876723241,11.58,0,0.15,0,17,0,0,1,0,0,1,0,0
46,10.775700997169356,16.0,1,10.21005271198941,8.49,0,0.57,0,13,0,1,0,0,0,0,0,1
37,10.778956289890028,4.0,1,8.85366542803745,7.9,0,0.15,0,15,1,0,0,0,0,0,0,0
42,10.874266469694353,3.0,2,8.630521876723241,10.99,0,0.11,0,14,0,0,1,0,1,0,0,0
38,10.778956289890028,9.0,2,8.961879012677683,10.65,0,0.16,0,12,1,0,0,0,0,0,0,0
37,10.778956289890028,8.0,1,7.824046010856292,6.03,0,0.05,0,11,0,1,0,0,0,0,1,0
36,10.778956289890028,6.0,1,7.313220387090301,8.9,0,0.03,0,16,1,0,0,0,0,0,0,1
38,10.778956289890028,3.0,2,8.517193191416238,10.65,0,0.1,0,16,1,0,0,0,0,0,0,0
45,11.198214720130528,0.0,3,8.630521876723241,15.27,1,0.08,0,11,0,0,1,0,1,0,0,0
43,10.778956289890028,2.0,1,9.249561085129464,5.99,0,0.22,0,17,1,0,0,0,0,0,0,1
41,11.827765401464328,0.0,1,8.630521876723241,8.59,0,0.04,0,11,0,0,1,0,0,0,0,1
36,10.59653472809574,1.0,1,8.648221453822641,7.29,0,0.14,0,13,0,0,1,0,0,1,0,0
38,10.4341158035983,4.0,2,8.656955133791396,11.011694892245036,0,0.17,0,16,0,0,1,0,0,1,0,0
44,10.778956289890028,9.0,2,8.517193191416238,9.99,0,0.1,0,15,1,0,0,1,0,0,0,0
42,11.350406535472453,3.0,3,8.656955133791396,12.99,0,0.07,1,15,0,0,1,0,0,0,0,1
39,10.778956289890028,4.789686296787225,1,8.006367567650246,5.42,0,0.06,0,11,1,0,0,1,0,0,0,0
48,10.571316925111784,7.0,4,8.66561319653451,14.54,1,0.15,0,15,0,0,1,0,0,1,0,0
38,10.778956289890028,1.0,1,9.798127036878302,8.49,0,0.38,0,11,1,0,0,0,0,0,1,0
38,10.778956289890028,6.0,1,8.732304571033183,7.29,0,0.13,0,14,1,0,0,0,0,0,1,0
39,10.06475570013225,14.0,4,8.674196940225903,15.2,0,0.25,0,12,0,0,1,0,0,0,1,0
48,10.691944912900398,6.0,2,8.674196940225903,9.99,0,0.13,0,13,0,0,1,0,0,1,0,0
43,10.778956289890028,7.0,1,8.411832675758411,5.42,0,0.09,0,14,1,0,0,0,0,0,0,1
44,11.686878772093667,0.0,1,8.68270762989381,6.17,0,0.05,0,14,0,0,1,1,0,0,0,0
38,10.47522952026939,3.0,3,8.691146498539675,11.72,0,0.17,1,11,0,0,1,0,0,0,1,0
42,10.778956289890028,26.0,1,8.779557455883728,7.29,0,0.14,0,11,1,0,0,0,0,1,0,0
37,10.645424897265505,4.789686296787225,1,8.006367567650246,6.17,1,0.07,0,13,1,0,0,1,0,0,0,0
38,9.837347750031583,0.0,4,8.699514748210191,15.99,1,0.32,0,12,0,0,1,0,0,0,0,1
39,9.923290179832307,3.0,3,8.699514748210191,15.27,0,0.29,1,13,0,0,1,0,0,1,0,0
40,10.778956289890028,2.0,4,8.987196820661973,15.95,0,0.17,0,11,1,0,0,0,0,0,0,0
37,10.778956289890028,3.0,1,8.160518247477505,7.88,0,0.07,0,15,1,0,0,0,0,0,0,0
42,10.778956289890028,0.0,3,8.160518247477505,14.35,0,0.07,0,12,0,1,0,0,0,0,1,0
38,10.778956289890028,4.789686296787225,1,8.935903526274423,7.88,0,0.16,0,11,0,1,0,0,0,0,0,1
37,10.085809109330082,5.0,2,8.699514748210191,11.49,0,0.25,0,17,0,0,1,0,0,1,0,0
47,10.778956289890028,13.0,2,9.726153537253213,10.62,0,0.35,0,12,1,0,0,0,0,1,0,0
38,10.134599273499514,0.0,4,8.699514748210191,14.59,1,0.24,0,12,0,0,1,1,0,0,0,0
48,10.645424897265505,3.0,3,9.574983485564092,12.87,1,0.34,1,17,1,0,0,1,0,0,0,0
37,10.20551621869483,2.0,2,8.699514748210191,10.37,0,0.22,0,12,0,0,1,0,0,0,0,1
44,10.778956289890028,12.0,2,9.769956159911606,12.18,0,0.36,0,15,1,0,0,1,0,0,0,0
45,10.778956289890028,8.0,1,8.987196820661973,9.63,0,0.17,0,13,1,0,0,0,0,0,0,0
36,10.268130666124037,2.0,3,8.699514748210191,15.96,0,0.21,1,12,0,0,1,0,1,0,0,0
36,10.778956289890028,17.0,1,9.210340371976184,9.63,0,0.21,0,14,1,0,0,0,0,0,0,1
48,10.308952660644293,0.0,2,8.699514748210191,12.42,1,0.2,0,12,0,0,1,1,0,0,0,0
46,10.778956289890028,0.0,1,9.169518377455928,11.011694892245036,0,0.2,0,17,1,0,0,0,0,0,1,0
39,10.308952660644293,3.0,2,8.699514748210191,10.75,0,0.2,0,14,0,0,1,0,0,0,1,0
41,10.336567827677266,8.0,2,8.699514748210191,10.59,0,0.19,0,13,0,0,1,0,0,1,0,0
39,10.784751962486604,7.0,3,8.476371196895983,13.98,0,0.1,0,13,0,1,0,0,0,0,0,1
37,10.789319076925574,4.0,1,8.699514748210191,7.88,0,0.12,0,12,1,0,0,0,0,0,1,0
38,10.373491181781864,0.0,2,8.699514748210191,11.36,1,0.19,0,16,0,0,1,1,0,0,0,0
43,10.404262840448617,0.0,4,8.699514748210191,15.62,1,0.18,0,14,0,0,1,1,0,0,0,0
39,10.796304928224641,5.0,2,9.615805480084347,9.88,0,0.31,0,15,1,0,0,0,0,0,1,0
38,10.4341158035983,19.0,1,8.699514748210191,7.9,0,0.18,0,11,0,0,1,0,0,1,0,0
36,10.4341158035983,2.0,3,8.699514748210191,13.57,0,0.18,0,16,0,0,1,0,0,0,1,0
38,10.799493941107576,6.0,1,8.517193191416238,7.29,0,0.1,0,12,1,0,0,0,1,0,0,0
38,10.799575577092764,10.0,2,8.88875674784872,11.99,0,0.15,0,11,1,0,0,1,0,0,0,0
36,10.799575577092764,4.789686296787225,4,8.34283980427146,16.02,0,0.09,1,13,0,1,0,0,0,0,1,0
39,10.491274217438248,2.0,1,8.699514748210191,8.49,0,0.17,0,14,0,0,1,0,0,1,0,0
50,10.491274217438248,13.0,2,8.699514748210191,11.011694892245036,0,0.17,0,11,0,0,1,0,0,1,0,0
45,10.491274217438248,2.0,3,8.699514748210191,11.011694892245036,0,0.17,0,12,0,0,1,0,1,0,0,0
44,10.803648902480399,2.0,4,8.1886891244442,16.29,0,0.07,1,14,1,0,0,0,0,0,0,1
38,10.502324053624832,1.0,3,8.699514748210191,12.87,0,0.16,1,17,0,0,1,0,0,0,1,0
36,10.51888938447122,8.0,3,8.699514748210191,14.79,0,0.16,1,14,0,0,1,0,0,0,0,1
37,10.545341438708522,4.0,4,8.699514748210191,15.33,0,0.16,1,16,0,0,1,0,0,0,1,0
44,10.80992994835547,5.0,2,8.294049640102028,10.62,0,0.08,0,14,1,0,0,0,0,0,0,0
43,10.81130246592924,11.0,3,9.680344001221918,13.49,0,0.32,1,13,1,0,0,0,0,0,1,0
36,10.549543125562224,3.0,3,8.699514748210191,12.61,0,0.16,0,17,0,0,1,0,1,0,0,0
40,10.38591370178042,4.789686296787225,1,8.699514748210191,7.9,1,0.19,0,15,0,0,1,0,0,0,0,0
42,10.42120934298996,5.0,4,8.699514748210191,16.29,1,0.18,0,15,0,0,1,0,0,0,1,0
38,10.816833954120833,19.0,4,9.392661928770137,13.3,0,0.24,1,11,1,0,0,0,1,0,0,0
44,10.588703362769794,4.0,2,8.699514748210191,11.011694892245036,0,0.15,0,15,0,0,1,0,0,0,1,0
36,10.817696118205959,8.0,1,7.937374696163295,11.011694892245036,0,0.06,0,17,1,0,0,0,0,0,0,1
36,10.817796321618971,13.0,3,9.035986984831405,13.61,0,0.17,1,12,1,0,0,0,0,0,0,0
39,10.596634733096073,5.0,4,8.699514748210191,14.54,0,0.15,0,16,0,0,1,0,0,0,1,0
36,10.819778284410283,7.0,1,8.517193191416238,7.51,0,0.1,0,16,1,0,0,0,0,0,1,0
38,10.628133400155445,3.0,3,8.699514748210191,13.61,0,0.15,1,17,0,0,1,1,0,0,0,0
44,10.673595774232203,4.789686296787225,1,8.699514748210191,5.42,0,0.14,0,11,0,0,1,0,0,1,0,0
42,10.691944912900398,0.0,1,8.699514748210191,9.63,0,0.14,0,14,0,0,1,1,0,0,0,0
39,10.703244468154331,5.0,1,8.699514748210191,7.88,0,0.13,0,17,0,0,1,0,0,1,0,0
37,10.714417768752456,11.0,2,8.699514748210191,11.011694892245036,0,0.13,0,16,0,0,1,0,0,0,1,0
38,10.714417768752456,6.0,2,8.699514748210191,11.71,0,0.13,0,12,0,0,1,0,1,0,0,0
36,10.714417768752456,14.0,2,8.699514748210191,9.99,0,0.13,0,12,0,0,1,1,0,0,0,0
37,10.714417768752456,0.0,3,8.699514748210191,12.61,0,0.13,0,17,0,0,1,0,1,0,0,0
36,10.819778284410283,8.0,1,9.210340371976184,6.03,0,0.2,0,13,1,0,0,1,0,0,0,0
37,10.736396675471232,4.0,2,8.699514748210191,11.49,0,0.13,0,13,0,0,1,0,1,0,0,0
37,10.819778284410283,15.0,1,9.035986984831405,6.03,0,0.17,0,11,1,0,0,0,0,0,0,1
37,10.819778284410283,0.0,1,8.070906088787819,7.51,0,0.06,0,17,1,0,0,0,0,0,1,0
39,10.747207591575448,13.0,1,8.699514748210191,6.99,0,0.13,0,11,0,0,1,0,0,0,1,0
38,10.778956289890028,7.0,2,8.699514748210191,11.011694892245036,0,0.13,0,17,0,0,1,0,0,1,0,0
43,10.778956289890028,1.0,2,8.699514748210191,11.14,0,0.13,0,13,0,0,1,0,0,0,1,0
39,10.645424897265505,2.0,6,8.699514748210191,17.58,1,0.14,0,12,0,0,1,0,0,0,1,0
40,10.778956289890028,1.0,2,8.699514748210191,10.08,0,0.13,0,13,0,0,1,0,0,0,0,1
44,10.819778284410283,8.0,2,8.699514748210191,11.99,0,0.12,0,17,1,0,0,1,0,0,0,0
36,10.691944912900398,2.0,5,8.699514748210191,11.011694892245036,1,0.14,0,12,0,0,1,0,0,0,0,0
37,10.819778284410283,4.0,1,7.751475318021456,6.99,0,0.05,0,17,1,0,0,0,1,0,0,0
41,10.819778284410283,0.0,2,8.699514748210191,8.88,0,0.12,0,17,0,0,1,0,0,0,1,0
40,10.691944912900398,0.0,1,8.699514748210191,11.011694892245036,1,0.14,0,12,0,0,1,0,0,0,1,0
37,10.691944912900398,0.0,5,8.699514748210191,17.04,1,0.14,1,17,0,0,1,0,0,0,0,1
41,10.819778284410283,0.0,2,8.699514748210191,10.71,0,0.12,0,11,0,0,1,0,0,1,0,0
38,10.819858281210454,2.0,3,8.699514748210191,13.79,0,0.12,1,11,0,0,1,0,0,0,0,0
43,10.819778284410283,12.0,2,8.517193191416238,10.0,0,0.1,0,16,1,0,0,0,0,0,0,0
47,10.858998997563564,3.0,2,8.699514748210191,10.99,0,0.12,0,16,0,0,1,0,0,0,1,0
36,10.858998997563564,0.0,2,8.699514748210191,9.99,0,0.12,0,12,0,0,1,0,1,0,0,0
43,10.819778284410283,2.0,2,8.517193191416238,9.63,0,0.1,0,16,1,0,0,1,0,0,0,0
38,10.819778284410283,8.0,2,9.210340371976184,11.011694892245036,0,0.2,0,15,1,0,0,0,0,0,1,0
45,10.914742949985987,2.0,1,8.699514748210191,11.011694892245036,0,0.11,0,17,0,0,1,0,0,1,0,0
39,10.915088464214607,2.0,3,8.699514748210191,12.99,0,0.11,0,13,0,0,1,0,1,0,0,0
47,10.819778284410283,3.0,3,8.294049640102028,11.011694892245036,0,0.08,1,12,1,0,0,0,1,0,0,0
48,10.799575577092764,2.0,4,8.699514748210191,14.09,1,0.12,1,11,0,0,1,0,1,0,0,0
43,10.819778284410283,3.0,3,8.517193191416238,13.35,0,0.1,1,12,0,1,0,0,0,1,0,0
43,10.819778284410283,11.0,1,9.350102314351341,11.011694892245036,0,0.23,0,12,1,0,0,0,0,1,0,0
40,10.918392092130752,0.0,1,8.699514748210191,6.99,0,0.11,0,13,0,0,1,0,0,0,0,1
44,10.691944912900398,2.0,3,8.517193191416238,12.23,1,0.11,1,12,1,0,0,0,0,0,0,1
37,10.819778284410283,0.0,1,9.903487552536127,6.17,0,0.4,0,12,1,0,0,0,1,0,0,0
43,10.950806546816688,3.0,2,8.699514748210191,10.75,0,0.11,0,13,0,0,1,0,1,0,0,0
42,10.968129321633084,26.0,1,8.699514748210191,8.59,0,0.1,0,12,0,0,1,0,0,0,0,1
48,10.985292722887856,2.0,1,8.699514748210191,5.99,0,0.1,0,12,0,0,1,0,1,0,0,0
39,11.002099841204238,2.0,3,8.699514748210191,15.27,0,0.1,0,14,0,0,1,1,0,0,0,0
38,11.002099841204238,0.0,3,8.699514748210191,13.57,0,0.1,1,15,0,0,1,0,0,0,0,0
42,10.819778284410283,5.0,2,8.85366542803745,11.011694892245036,0,0.14,0,12,1,0,0,0,1,0,0,0
38,10.819778284410283,4.0,2,9.210340371976184,11.86,0,0.2,0,11,1,0,0,0,0,0,0,1
37,10.819778284410283,6.0,2,9.680344001221918,11.011694892245036,0,0.32,0,12,1,0,0,0,0,1,0,0
41,10.819778284410283,24.0,1,8.517193191416238,6.76,0,0.1,0,12,1,0,0,1,0,0,0,0
36,10.341742483467284,3.0,1,8.867850063029406,8.9,0,0.23,0,12,0,0,1,0,0,0,0,1
36,10.819778284410283,2.0,3,9.680344001221918,13.48,0,0.32,0,15,1,0,0,0,0,1,0,0
